no;eqrat;div;perfor;ltass;gap;dealdum;roe;bonus;optval;no_emp;no_subs;no_off;ceo_age;mktbk;cfa;linsown;linstown;dum97;dum98;dum99;dum00;d2
675;0.068813801;12837;0;15.41097355;0.003284989;0;17.54000092;246790;114000;2241;10;146;53;315.1000061;0.011715589;2.451004982;3.686376333;1;0;0;0;0
676;0.067421176;19705;0;15.60904312;0.015343933;0;12.10999966;45000;248750;2747;14;154;54;226.6999969;0.013287251;2.451004982;3.691376448;0;1;0;0;0
677;0.056723543;27601;0;15.62211418;0.024465784;0;19.89999962;204956;280000;2776;2;177;44;239.3999939;0.01507916;2.323367596;3.666122437;0;0;0;1;0
678;0.064612143;26752;0;15.65658188;0.020930978;0;18.06999969;227500;391260;2315;11;178;43;170.8999939;0.016057648;2.282382488;3.744786978;0;0;1;0;0
679;0.078768276;6550;0;13.82873631;0.038780674;0;15.19999981;110000;0;335;1;31;65;213.1999969;0.010617637;2.430098295;1.458615065;0;0;1;0;0
680;0.07044322;6272;0;14.84495258;0.228378043;0;12.23999977;118770;725725;966;1;44;64;182.6999969;0.014694037;2.484906673;3.540959358;0;0;0;0;0
681;0.068770543;8505;0;15.18383121;0.126289412;0;9.909999847;127500;0;1235;1;66;65;293.8999939;0.01114325;1.791759491;3.655839682;1;0;0;0;0
682;0.063249655;12648;0;15.35891533;0.091461167;0;13.98999977;121500;0;1414;1;68;62;217.3999939;0.012152548;1.56024766;3.523415089;0;1;0;0;0
683;0.053891487;15232;0;15.44384956;0.018577518;0;14.60999966;216675;334338;1511;1;83;62;148.6999969;0.011930158;1.769854665;3.70868206;0;0;1;0;0
684;0.057280675;17716;0;15.52142334;0.035330992;0;13.78999996;146000;259196;1594;1;99;63;189;0.013296317;1.488399625;3.616308689;0;0;0;1;0
685;0.093348719;4603;0;13.93002892;0.0422622;0;13.25;31658;49260;419;1;21;49;320.6000061;0.012609992;1.360976577;0.530628264;1;0;0;0;0
686;0.082574971;6061;0;14.11076641;0.019421348;0;14.93999958;80536;30500;447;1;23;50;242;0.012024831;1.623340845;0.788457334;0;1;0;0;0
687;0.068257369;7201;0;14.28100109;0.003604984;0;15.94999981;75979;91206;474;1;30;51;173;0.010960607;1.675225616;1.667706847;0;0;1;0;0
688;0.071944684;7749;0;14.38818455;0.018422438;0;16.79000092;60017;151237;459;1;29;52;234.1000061;0.012229548;1.756132245;1.757857919;0;0;0;1;0
689;0.072988614;70773;0;16.71878624;0.024003221;0;15.68999958;232750;726570;5000;7;271;58;218.3000031;0.011766689;0.875468731;3.945457697;0;0;0;1;1
690;0.073260158;0;0;14.10979271;0.042690076;0;20.04999924;798058;0;250;1;7;49;322.5;0.019261461;2.829087257;2.867898941;1;0;0;0;1
691;0.072352275;0;0;14.35057735;0.034178555;0;20.10000038;1103591;0;264;1;8;50;213.6000061;0.020877719;2.954910278;3.424262762;0;1;0;0;1
692;0.077788301;0;0;14.35859013;0.063323073;0;13.57999992;662000;114340;259;1;9;51;108.4000015;0.024960786;2.940219641;3.517497778;0;0;1;0;1
693;0.084808275;7039;0;14.21334171;0.010198892;0;12.67000008;145000;106730;455;1;28;53;198.6000061;0.014132809;1.376244068;3.230804443;0;1;0;0;0
694;0.056671433;12507;0;14.5528574;0.006216564;0;8.430000305;150000;121999;565;1;35;54;222.8999939;0.007086739;1.854734302;2.928523541;0;0;1;0;0
695;0.066523656;12283;0;14.56323147;0.053042803;0;20.77000046;0;133333;547;1;35;55;210.1000061;0.012906564;1.887069702;3.157000303;0;0;0;1;0
696;0.072018899;7834;0;14.44379044;0.053840652;0;15.60999966;170100;148125;368;1;13;52;166.6000061;0.014631482;2.558776617;3.673765898;0;1;0;0;0
697;0.068748318;9653;0;14.62520695;0.049125008;0;11.40999985;37854;0;497;1;22;56;112.5;0.014577529;2.521720648;3.788724899;0;0;1;0;0
698;0.088821344;4837;0;14.23547649;0.283030719;0;16.20000076;138580;699920;693;6;29;50;372.7999878;0.016177051;2.691920757;1.722766638;0;1;0;0;0
699;0.080749355;175292;0.043368835;17.19322014;0.326451391;1;10.14000034;0;0;9538;1;247;58;141.8000031;0.009011054;-1.386294365;3.983412981;0;0;0;0;1
700;0.082718596;84487;0.045382895;17.23691559;0.317751288;1;16.67000008;240000;110625;9753;1;247;53;201.3999939;0.015168584;-1.021651268;4.515245438;1;0;0;0;1
701;0.094680943;104002;0.043107543;17.2905941;0.382288337;1;16.38999939;3.00E+05;228040;9783;1;256;54;188.3999939;0.017266871;-1.108662605;4.484131813;0;1;0;0;1
702;0.088689826;134992;0.032098912;17.33254623;0.361819208;1;15.02999973;450000;409500;9528;1;246;55;162.3000031;0.016441533;-1.237874389;4.487512112;0;0;1;0;1
703;0.091315821;161227;0.028674197;17.3757;0.339443952;1;14.01000023;0;0;8760;1;248;56;132.3999939;0.025660891;-1.17118299;4.467056751;0;0;0;1;1
704;0.078148387;9069;0;14.89442348;0.147216991;1;14.01000023;133238;93500;1185;7;60;61;220.8000031;0.014621547;1.430311203;3.891820192;1;0;0;0;0
705;0.072272033;15072;0;15.30733299;0.113514356;1;8.949999809;182509;120833;1500;8;97;62;198.3999939;0.009544697;1.141033053;4.00186348;0;1;0;0;0
706;0.099125885;8337;0;14.01227856;0.084483132;0;15.69999981;30780;75246;516;1;33;46;138.1000061;0.013874766;1.986503601;-1.609437943;0;0;0;1;0
707;0.073295243;3515;0;13.87318802;0.03936385;0;10.05000019;60000;0;356;3;24;57;168.6000061;0.005064317;2.440606356;1.85629797;0;0;0;0;0
708;0.07882636;4179;0;13.89482403;0.17674847;0;13.19999981;28875;72100;375;3;23;58;218.6000061;0.009792673;2.414126396;2.850706577;1;0;0;0;0
709;0.074072227;4333;0;13.98250866;0.009896323;0;11.55000019;10500;110000;392;1;23;59;233.8999939;0.008306311;2.445819378;2.850706577;0;1;0;0;0
710;0.062814631;4419;0;14.05869865;0.058777172;0;14.28999996;54600;60350;383;1;22;60;194.3000031;0.009890944;2.483238697;2.809402704;0;0;1;0;0
711;0.068583213;4652;0;14.26161766;0.061172601;0;15.42000008;42630;81200;408;1;27;61;141.8999939;0.010441558;2.200552464;2.778819323;0;0;0;1;0
712;0.075516;25005;0;15.65540695;0.175313592;0;15.02000046;133360;139940;2312;1;166;50;235;0.013451487;2.499795198;2.965273142;0;0;0;0;0
713;0.075490072;27920;0;15.7799921;0.117083535;1;16.28000069;122260;1263066;2443;1;172;51;341;0.015036286;2.459588766;2.995732307;1;0;0;0;0
714;0.083747417;5565;0;14.29945564;0.039689064;0;15.63000011;3.00E+05;0;434;1;18;53;221.1999969;0.014445331;2.625392914;1.931521416;1;0;0;0;1
715;0.087962367;6271;0;14.39262867;0.059390262;0;17;380000;192500;442;1;18;54;226.6000061;0.015040726;2.672768354;2.351375341;0;1;0;0;0
716;0.089737386;7248;0;14.50661755;0.008382584;0;18.30999947;460000;0;481;1;19;55;215.8999939;0.016130874;2.631888866;2.541601896;0;0;1;0;1
717;0.097328119;7964;0;14.60706902;0.014814436;0;20.09000015;540000;259675;490;1;21;56;245.3999939;0.018418694;2.63762784;2.727852821;0;0;0;1;1
718;0.077938452;3;0;15.34560108;0.064300753;0;16.79999924;60000;204542;2100;4;73;47;181.3000031;0.016713964;4.42604351;0.91629076;0;0;0;0;1
719;0.080507241;0;0;15.50360775;0.452254295;0;16.40999985;76000;331231;2318;4;73;48;257.1000061;0.017116094;4.42604351;1.280933857;1;0;0;0;1
720;0.073822692;22;0;15.73862839;0.527390003;1;16.19000053;90000;367500;2758;4;90;49;214.1999969;0.016252089;4.416428089;1.335001111;0;1;0;0;0
721;0.066342369;2744;0;15.94354153;0.522764862;0;16.68000031;1.00E+05;342000;3101;4;93;50;145.1999969;0.015227582;4.401829243;1.435084581;0;0;1;0;0
722;0.071501419;0;0;16.10196877;0.508704245;0;16.45999908;125000;325841;3003;4;100;51;158.1000061;0.015557476;4.346399307;1.481604576;0;0;0;1;1
723;0.083018608;44421;0;15.53787422;0.363410801;0;21.37999916;322888;562494;2418;3;62;47;334.6000061;0.01693414;1.504077435;3.569532633;0;0;0;0;0
724;0.081569411;47545;0;15.63466072;0.218895689;0;22.14999962;403604;227500;2428;3;59;48;415.2999878;0.017607072;1.648658633;3.555348158;1;0;0;0;0
725;0.084499151;51233;0;15.68177032;0.167871147;0;21.70000076;533521;262500;2442;3;58;49;364.2000122;0.017908976;2.155244589;3.586292982;0;1;0;0;0
726;0.068269968;54361;0;15.8031044;0.05503735;0;20.18000031;482983;575630;2434;1;59;50;277.6000061;0.014776884;2.128231764;3.640214205;0;0;1;0;0
727;0.080304034;57164;0;15.81302834;0.06625212;0;22.76000023;680274;640000;2299;3;47;51;330.5;0.016947828;2.014903069;3.621670723;0;0;0;1;0
728;0.07186354;2122;0;14.19217491;0.137828961;0;16.34000015;65000;125000;635;2;28;49;277.5;0.010073314;3.552200317;2.564949274;1;0;0;0;0
729;0.069303162;1824000;0.291514486;20.39049912;0.179109186;1;22.5;8732474;117101368;189058;10;388;61;345.6000061;0.02049413;0.488580018;4.109233379;0;0;1;0;1
730;0.073382027;2535000;0.265187591;20.62035751;0.175293997;1;21.96999931;18484414;304880160;254365;10;199;67;382.2999878;0.022786269;0.039220713;4.220977306;0;0;0;1;1
731;0.074192211;5206;0;14.28874779;0.00763091;0;14.51000023;188408;98296;495;2;59;52;334;0.012798549;2.455306292;1.667706847;1;0;0;0;0
732;0.076755755;8322;0;14.56879807;0.017771429;0;13.68999958;200115;253216;607;2;72;53;250.1999969;0.013093399;2.647592306;1.808288813;0;1;0;0;0
733;0.092847437;6752;0;13.87067318;0.102137573;0;15.82999992;40000;13244;423;7;29;49;169.1999969;0.012242693;2.721953154;2.610069752;0;0;0;1;0
734;0.087608203;7785;0;14.0698204;0.004240945;0;14.34000015;121932;0;243;1;7;56;288;0.009574502;3.106378794;1.504077435;0;1;0;0;0
735;0.071100891;8675;0;14.14862919;0.119186163;0;17.31999969;149659;0;243;1;7;57;315.5;0.010871396;3.177220106;1.722766638;0;0;1;0;1
736;0.084502682;0;0;13.873703;0.145084664;0;12.05000019;20000;0;439;1;25;72;212.8000031;0.0161418;2.208274365;2.856470108;0;1;0;0;0
737;0.080195159;0;0;14.02832699;0.13299121;0;12.31999969;0;0;469;1;27;61;133.6999969;0.016406972;2.018895149;2.815408707;0;0;1;0;0
738;0.078474224;0;0;14.22126198;0.028975047;0;9.359999657;60000;43765;513;1;28;62;150.1000061;0.015716838;2.140066147;3.169685602;0;0;0;1;0
739;0.097736523;5894;0;14.50003624;0.049873136;0;9.960000038;122238;80092;552;2;13;57;98.30000305;0.010904611;2.312535524;3.919991255;0;0;0;1;0
740;0.048637867;875;0;14.55878353;0.104801871;0;11.51000023;50000;0;520;7;28;47;157.3999939;0.011740503;2.91180706;2.785011292;0;0;0;1;0
741;0.09099374;4077;0;14.14923763;0.179813653;0;10.75;0;57292;448;1;41;46;123.3000031;0.013141741;1.96009481;3.784189701;0;0;0;1;0
742;0.088444881;3706;0;14.15314674;0.171142176;0;8.260000229;525;0;508;1;44;57;105.8000031;0.008174768;1.667706847;3.819907665;0;1;0;0;0
743;0.061569866;9778;0;15.06177139;0.535518169;0;20.98999977;657572;275625;1453;5;12;60;421.2000122;0.021060772;1.859418154;3.577947855;0;0;0;0;0
744;0.060589016;11579;0;15.1544466;0.413770765;0;22.75;728036;446833;1538;6;16;61;515;0.023021603;1.871802211;3.627004147;1;0;0;0;0
745;0.059049759;13451;0;15.23689747;0.424228698;0;25.92000008;499356;296917;1761;6;19;62;577.4000244;0.023387214;2.076938391;3.681351185;0;1;0;0;0
746;0.061859395;8699;0;14.8764782;0.000548255;0;3.74000001;125000;173195;856;1;55;59;137.6000061;0.005809291;2.388762713;2.84490943;0;0;0;1;0
747;0.051325116;515;0;14.19349766;0.145720959;0;16.94000053;437500;432500;1009;1;1;46;397.2000122;0.017583929;2.219203472;4.039536476;1;0;0;0;1
748;0.060240585;1041;0;14.19771194;0.078974716;0;18.47999954;481250;478760;1258;1;2;47;443.6000061;0.025438296;2.091864109;4.200204849;0;1;0;0;1
749;0.053597223;1142;0;14.75281143;0.051438656;0;17.93000031;9.00E+05;1303330;1520;1;2;48;456.8999939;0.016461294;2.219203472;4.235554695;0;0;1;0;1
750;0.062840961;3612;0;13.93827343;0.140197024;0;22.36000061;120000;43570;459;1;27;37;172.3000031;0.017117217;3.240637302;1.41098702;0;0;0;1;0
751;0.090800636;4935;0;13.7630043;0.048334401;0;1.379999995;238465;152083;424;1;32;46;300.3999939;0.004769995;2.912350655;1.280933857;1;0;0;0;0
752;0.0657221;9464;0;14.92037106;0.348582;0;-5.659999847;234245;306267;910;1;92;47;212.6000061;0.005577378;2.8903718;2.261763096;0;1;0;0;0
753;0.062910035;11977;0;14.97543144;0.009430094;0;14.03999996;407035;489060;880;1;102;49;155.5;0.011719664;1.958685398;3.157000303;0;0;1;0;0
754;0.081286877;6159;0;13.98835278;0.002759366;0;15.31000042;190000;0;442;3;12;58;168.5;0.012281701;1.880990624;3.605497837;0;0;1;0;0
755;0.088125929;7696;0;14.08163261;0.054417446;0;17.09000015;140000;0;454;3;28;59;174.3000031;0.012737433;1.92132473;3.254242897;0;0;0;1;0
756;0.063529953;0;0;14.40751266;0.056290537;0;16.5;175000;12813;559;1;22;62;340.7999878;0.01530313;2.721295357;2.459588766;1;0;0;0;0
757;0.065282032;0;0;14.60475826;0.056522138;0;17.45999908;225000;7690;702;1;20;63;230.6999969;0.01604777;2.59001708;3.086486578;0;1;0;0;0
758;0.068468429;277;0;14.86212158;0.151663065;0;15.25;265000;10764;934;1;26;64;255.8999939;0.015983937;2.729159117;3.31054306;0;0;1;0;0
759;0.074873693;2342;0;15.19624424;0.163187161;0;17;225000;155480;1313;1;33;42;307.7000122;0.016695833;3.054944038;3.893859148;0;0;0;1;0
760;0.061537422;0;0;14.25531578;0.098159306;0;11.69999981;1.00E+05;53360;1045;1;46;68;263.2000122;0.012747318;4.021773815;1.52605629;1;0;0;0;0
761;0.070614077;0;0;14.70775604;0.008366372;0;-2.670000076;1.00E+05;481216;995;1;80;56;86.90000153;0.01372816;3.744786978;2.67414856;0;0;0;1;0
762;0.065305136;0;0;14.73384571;0.054916397;0;12.46000004;1397396;0;1733;2;55;69;110.3000031;0.007154556;4.089332104;2.251291752;0;1;0;0;0
763;0.09755373;38201;0;16.0954361;0.01240504;0;19.45000076;1400000;0;5037;5;296;55;324.3999939;0.018740591;2.093097925;3.912023068;1;0;0;0;0
764;0.082367785;54971;0;16.14424706;0.018353701;0;17.34000015;0;987000;5986;5;311;56;267;0.019055311;2.079441547;3.996364117;0;1;0;0;0
765;0.075119443;60755;0;16.19220734;0.01456031;0;20.34000015;1050000;0;6031;5;338;57;189.3000031;0.018165382;1.85629797;4.048300743;0;0;1;0;0
766;0.080625661;66101;0;16.23937988;0.005597257;0;22.63999939;1400000;0;6050;2;352;58;326.2999878;0.018502837;2.091864109;4.104294777;0;0;0;1;0
767;0.046045713;1914;0;13.93326569;0.045123909;0;3.950000048;0;0;219;1;15;39;88.5;0.006005499;2.351375341;2.694627285;0;0;0;1;0
768;0.044061817;1683;0;13.93728924;0.077241868;0;4.78000021;221699;0;284;1;14;44;171;0.004717115;2.116255522;2.84490943;0;0;1;0;0
769;0.104784496;6603;0;14.31408882;0.059015572;0;10.03999996;0;0;635;1;33;56;219.1000061;0.016877037;3.895690441;1.704748035;1;0;0;0;0
770;0.086474247;0;0;14.13048363;0.213139758;0;5.03000021;0;684798;410;2;24;62;82;0.007654958;3.76584053;2.631888866;0;0;1;0;0
771;0.075547107;5994;0;14.19822788;0.313364446;0;21.22999954;345000;74998;390;1;19;56;356.5;0.024847504;3.206803322;1.871802211;0;1;0;0;0
772;0.072638094;8209;0;14.35638046;0.029625602;0;24.36000061;365000;6.00E+05;373;1;19;57;259.7999878;0.020378444;3.258865356;2.116255522;0;0;1;0;0
773;0.118306428;5582;0;14.1194725;0.229051709;0;14.18999958;0;0;711;1;32;62;169.8999939;0.018459022;1.800058246;1.722766638;0;0;1;0;0
774;0.121673659;7543;0;14.19112015;0.191443235;0;16.44000053;250000;0;734;1;34;53;209.8999939;0.019878039;1.962907672;2.484906673;0;0;0;1;0
775;0.061961561;15;0;13.94957542;0.038520571;0;13.64999962;14000;34223;444;3;25;61;163.1999969;0.015283344;2.827313662;0.741937339;0;0;0;1;0
776;0.052560434;5835;0;14.22018051;0.058178231;0;9.020000458;26643;86565;606;3;35;54;117.6999969;0.006303676;2.35327816;1.54756248;0;0;1;0;0
777;0.048191089;0;0;14.64178944;0.113912374;0;17.84000015;3.00E+05;525000;365;1;26;41;161;0.01388174;1.609437943;3.893859148;0;0;1;0;0
778;0.053412728;1872;0;14.73264885;0.075816937;0;20.85000038;4.00E+05;0;387;1;26;43;391;0.015710684;1.916922569;4.445001602;0;0;0;1;0
779;0.091743626;271253;0.000595876;17.46554184;0.159618929;1;12.72999954;360300;5537276;13819;10;703;55;549.0999756;0.012496881;1.708377838;3.841600657;0;1;0;0;1
780;0.086671576;517275;0.000101957;18.10305977;0.173841327;1;13.10000038;1700000;4203750;22282;8;1166;56;271.3999939;0.011886547;1.490654349;3.811097145;0;0;1;0;0
781;0.069785111;2743;0;14.58125877;0.057607126;0;18.95999908;393000;0;368;1;30;41;172.8000031;0.016932469;0.500775278;4.216562271;0;0;1;0;0
782;0.074879795;2704;0;14.72617435;0.016299063;1;21.56999969;5.00E+05;2646;459;1;29;42;281.7000122;0.018567795;0.693147183;4.393213749;0;0;0;1;0
783;0.055553597;9780;0;15.49474907;0.143436939;0;-58.79999924;0;30417;1018;1;57;53;68.59999847;-0.033196673;2.598235369;4.043051243;0;0;0;1;0
784;0.097058103;5580;0;15.68781376;0.032893971;0;7.28000021;682000;346875;1299;1;57;52;39.70000076;0.017577034;1.682688355;4.112511635;0;0;1;0;0
785;0.067300052;8871;0;15.20613384;0.00688787;0;20.54000092;4.00E+05;866667;1739;1;40;51;263.1000061;0.034247685;2.923161507;2.459588766;0;1;0;0;0
786;0.062458489;10383;0;15.36765194;0.062141646;0;24.68000031;5.00E+05;654167;1680;1;48;52;236.3000031;0.024676971;2.980618715;2.985682011;0;0;1;0;0
787;0.073392935;11805;0.689392805;15.5937891;0.064152367;0;21.20999908;5.00E+05;1115650;1666;1;48;53;228.3999939;0.019887976;3.062923431;3.104586601;0;0;0;1;0
788;0.069571137;4983;0;14.02342987;0.219417542;0;19.55999947;256164;21625;349;7;26;59;135.6999969;0.012847713;1.153731585;3.131136894;0;0;1;0;0
789;0.070334226;5514;0;14.15463066;0.023410073;0;19.31999969;1.00E+05;45000;356;1;29;60;191.8000031;0.011804416;0.500775278;3.411147595;0;0;0;1;0
790;0.065742649;0;0;14.68135452;0.063473836;0;17.85000038;5.00E+05;0;810;1;51;59;166.6999969;0.014824079;1.945910096;4.048300743;0;0;0;1;0
791;0.053856865;0;0;14.68350506;0.167170212;0;17.64999962;225000;0;777;1;51;58;123;0.013211291;1.945910096;3.779633761;0;0;1;0;0
792;0.066325136;9245;0;15.03178406;0.381560057;0;21.17000008;722500;0;800;1;36;44;243.6000061;0.014551702;3.585738659;1.609437943;0;0;1;0;0
793;0.058818683;8308;0.631470084;15.26498127;0.172014222;0;18.79999924;872500;4200000;751;1;35;45;263.7000122;0.012285087;3.537475109;1.648658633;0;0;0;1;0
794;0.083527498;0;0;13.84928799;0.087366611;0;19.80999947;16667;0;290;1;11;53;180.6000061;0.02029286;3.783280134;0.832909107;0;0;0;1;0
